date,T,c,h,l,n,o,t,v,vw
2025-01-16,NKE,71.11,71.23,70.315,122625,70.9,1737061200000,13680629.0,70.8904
2025-01-16,MRK,100.7,100.895,99.95,82093,100.44,1737061200000,7749642.0,100.5297
2025-01-16,BA,168.93,170.6399,166.57,79723,166.79,1737061200000,5612341.0,169.1501
2025-01-16,VZ,38.34,38.34,37.935,114302,38.13,1737061200000,24678306.0,38.1811
2025-01-16,UNH,510.59,539.84,510,167309,530.35,1737061200000,9059887.0,518.5028
2025-01-16,AXP,311.48,314,310.13,49060,312.7,1737061200000,2361199.0,311.7799
2025-01-16,IBM,222.66,222.68,217.38,57584,219.69,1737061200000,3329060.0,221.0669
2025-01-16,GS,612.99,616.84,606,79445,609.99,1737061200000,3224496.0,611.6941
2025-01-16,CSCO,59.82,60.445117,59.78,108627,60.18,1737061200000,18445709.0,59.9721
2025-01-16,JNJ,147.77,148.07,144.06,123587,144.32,1737061200000,8964016.0,147.1376
2025-01-16,KO,62.25,62.3,61.32,107933,61.42,1737061200000,12585528.0,61.9282
2025-01-17,CSCO,60.23,60.95,60.2,105706,60.76,1737147600000,23876379.0,60.4777
2025-01-17,VZ,38.78,38.969,38.35,103535,38.42,1737147600000,24082097.0,38.7189
2025-01-17,WMT,91.94,92.26,91.05,122444,92.07,1737147600000,15848728.0,91.9162
2025-01-17,INTC,21.49,21.62,20.79,534777,21.26,1737147600000,166483914.0,21.2743
2025-01-17,AMGN,272.11,276.97,269.78,50699,276.97,1737147600000,3220090.0,272.5893
2025-01-17,AMZN,225.94,226.51,223.08,385913,225.84,1737147600000,42355173.0,225.393
2025-01-17,MMM,141.03,141.66,139.5,77092,139.65,1737147600000,5724458.0,140.8265
2025-01-17,MSFT,429.03,434.48,428.17,280168,434.085,1737147600000,26197507.0,430.6367
2025-01-17,UNH,509.76,521.82,502.8,120956,505.62,1737147600000,7495719.0,513.2812
2025-01-17,DIS,107.02,107.74,106.54,78417,106.83,1737147600000,7144263.0,107.216
2025-01-17,NVDA,137.71,138.5,135.4649,1181513,136.69,1737147600000,200876684.0,137.4125
2025-01-17,AAPL,229.98,232.29,228.48,579300,232.115,1737147600000,67849101.0,230.4618
2025-01-17,MRK,97.92,100.47,97.92,125370,100.47,1737147600000,15961960.0,98.6068
2025-01-17,BA,171.09,171.77,169.45,80206,169.795,1737147600000,9557133.0,170.8388
2025-01-17,CRM,324.56,329.5699,323.07,102950,328.72,1737147600000,6303558.0,326.2215
2025-01-17,JPM,259.16,260.62,252.14,181217,254.14,1737147600000,17548101.0,256.736
2025-01-17,AXP,312.56,315.4,310.77,47297,313.02,1737147600000,2183457.0,312.9829
2025-01-17,V,319.62,320.59,316.71,81496,317.5,1737147600000,5805810.0,319.0273
2025-01-17,TRV,239.52,244.1003,239.52,24922,242.21,1737147600000,1346194.0,241.2741
2025-01-17,SHW,353.98,366.96,353.04,42798,360.1,1737147600000,2392510.0,357.0479
2025-01-17,PG,161.13,161.75,159.6,78612,159.74,1737147600000,7262739.0,161.0013
2025-01-17,HD,409.38,414.45,408.53,63199,413.49,1737147600000,3228960.0,410.7547
2025-01-17,MCD,280.95,284.08,280,56043,280.98,1737147600000,3312793.0,281.7497
2025-01-17,CAT,386.02,386.845,382,52325,384.7,1737147600000,2605870.0,385.2279
2025-01-17,CVX,161.47,161.77,158.7978,107961,159.13,1737147600000,9260428.0,160.7229
2025-01-17,GS,625.94,627,613,80568,617.8,1737147600000,3425198.0,622.8555
2025-01-17,HON,222.58,226.87,222.29,42954,226.84,1737147600000,3349234.0,223.7087
2025-01-17,IBM,224.79,225.955,223.64,52791,225.955,1737147600000,5506837.0,224.7639
2025-01-17,JNJ,147.03,148.38,146.61,98631,147.44,1737147600000,10773054.0,147.2468
2025-01-17,NKE,70.84,71.52,70.84,103664,71.43,1737147600000,9711265.0,71.1375
2025-01-17,KO,62.71,62.765,62.17,119939,62.31,1737147600000,17948868.0,62.5693
2025-01-21,AMGN,274.81,276.5,270.28,53248,272.14,1737493200000,3928543.0,274.648
2025-01-21,HON,225.07,227.73,223.1901,66991,223.37,1737493200000,4656600.0,225.2867
2025-01-21,JNJ,148.15,148.86,147.05,130474,147.56,1737493200000,11111747.0,148.082
2025-01-21,V,323.63,324.58,320,98761,320.31,1737493200000,5653341.0,323.0453
2025-01-21,WMT,93.08,94.24,92.31,183081,92.48,1737493200000,23247451.0,93.1612
2025-01-21,INTC,21.77,22.41,21.75,350493,22.03,1737493200000,96256179.0,21.9507
2025-01-21,NVDA,140.83,141.83,137.09,1541529,139.16,1737493200000,197696885.0,140.1354
2025-01-21,AMZN,230.71,231.78,226.94,552447,228.9,1737493200000,39951456.0,230.0901
2025-01-21,PG,161.72,162.35,160.96,114795,160.96,1737493200000,13914694.0,161.7277
2025-01-21,NKE,73.17,73.27,71.14,130570,71.3,1737493200000,14199943.0,72.627
2025-01-21,CSCO,61.03,61.33,60.28,105848,60.47,1737493200000,18623768.0,61.0195
2025-01-21,AAPL,222.64,224.42,219.38,1220197,224,1737493200000,98070429.0,221.6956
2025-01-21,MSFT,428.5,430.8999,425.595,389324,430.2,1737493200000,26085703.0,428.5769
2025-01-21,HD,418.43,420.22,413,76097,413,1737493200000,3568089.0,418.0692
2025-01-21,VZ,39.02,39.58,38.79,116734,38.87,1737493200000,25717600.0,39.1497
2025-01-21,CAT,398.36,402.58,390.8,78319,391,1737493200000,3144508.0,397.1911
2025-01-21,AXP,317.95,319.7,315,59162,316.94,1737493200000,2779104.0,317.8287
2025-01-21,SHW,361.52,361.82,356.905,33973,359.01,1737493200000,1808241.0,360.6428
2025-01-21,JPM,263.03,264.25,259.5037,152397,260.07,1737493200000,13620689.0,262.3454
2025-01-21,UNH,524.99,525,512.82,103331,514.05,1737493200000,5675582.0,522.7721
2025-01-21,CVX,158.24,161.4,157.49,149463,161.15,1737493200000,10131372.0,158.9687
2025-01-21,MCD,282.61,282.9,278.73,78328,280.76,1737493200000,3858590.0,281.007
2025-01-21,GS,634.74,635.43,609,124589,616.81,1737493200000,5076701.0,624.06
2025-01-21,IBM,224.26,227.45,222.8302,69489,224.99,1737493200000,3982203.0,224.8022
2025-01-21,MRK,96.24,98.27,95.76,163130,98.08,1737493200000,17756056.0,96.4544
2025-01-21,BA,175.56,177.09,171.9321,112431,172.38,1737493200000,8755311.0,175.4029
2025-01-21,DIS,108.7,109.45,106.8,132694,107.1,1737493200000,8642494.0,108.5535
2025-01-21,KO,62.42,63.23,62.3,155808,62.9,1737493200000,19817068.0,62.6205
2025-01-21,CRM,326.84,329.52,322.45,108495,329.4,1737493200000,6397166.0,326.7432
2025-01-21,MMM,146.89,150,145,130694,145.5,1737493200000,11368492.0,147.4805
2025-01-21,TRV,239.16,241.88,238.35,40452,241.4,1737493200000,2639085.0,239.4462
2025-01-22,NKE,74.04,74.7,73.01,128846,73.375,1737579600000,13029273.0,74.0124
2025-01-22,MMM,149.12,152.08,147.41,90412,147.88,1737579600000,7077793.0,149.4165
2025-01-22,AAPL,223.83,224.12,219.79,683037,219.79,1737579600000,64126500.0,222.8221
2025-01-22,CAT,397.61,400.4819,395.111,50972,398.68,1737579600000,1994791.0,397.6317
2025-01-22,AMZN,235.01,235.44,231.19,512233,232.02,1737579600000,41448217.0,234.095
2025-01-22,NVDA,147.07,147.79,143.67,1837716,144.66,1737579600000,237617040.0,146.5479
2025-01-22,TRV,246.72,254.42,246,49290,250.5,1737579600000,2564629.0,248.8505
2025-01-22,MSFT,446.2,447.27,436,463559,437.56,1737579600000,27803811.0,442.944
2025-01-22,CSCO,61.63,61.755,60.99,105055,61.04,1737579600000,19436629.0,61.4516
2025-01-22,VZ,38.95,39.34,38.59,117904,38.885,1737579600000,31488927.0,38.9896
2025-01-22,INTC,21.86,22.285,21.57,234468,21.725,1737579600000,60972578.0,21.91
2025-01-22,JPM,262.84,263.38,260.25,118304,262.9,1737579600000,9021914.0,262.3963
2025-01-22,MCD,281.35,283.53,280.405,59446,283.3,1737579600000,3660600.0,281.7377
2025-01-22,CVX,156.41,158.44,156.27,107443,157.68,1737579600000,7232227.0,157.1455
2025-01-22,UNH,519.72,524.44,516,83707,521.66,1737579600000,3756139.0,520.0363
2025-01-22,MRK,95.68,97,95.15,124177,95.955,1737579600000,13070881.0,95.9001
2025-01-22,WMT,93.23,94,92.52,141781,93.77,1737579600000,15567057.0,93.114
2025-01-22,GS,632.73,635.6,629.7073,71436,633.44,1737579600000,2835655.0,632.7975
2025-01-22,IBM,223.26,224.4,220.35,74837,221.98,1737579600000,4759490.0,222.697
2025-01-22,CRM,332.62,335.2288,327.28,120971,331.25,1737579600000,7259285.0,331.7751
2025-01-22,SHW,357.74,362.85,356.58,29417,361.84,1737579600000,1181570.0,358.1286
2025-01-22,AMGN,273.44,275.015,272.0693,49749,272.66,1737579600000,3518326.0,273.7322
2025-01-22,BA,174.8,176.23,173.88,76193,175.29,1737579600000,5134446.0,174.9679
2025-01-22,PG,164.74,168.14,164.44,169459,167.1,1737579600000,14356691.0,165.7791
2025-01-22,AXP,322.25,322.82,317.677,65570,318.31,1737579600000,2927409.0,321.1651
2025-01-22,KO,61.78,62.285,61.66,137267,62.12,1737579600000,18191886.0,61.9054
2025-01-22,V,323.56,325.74,322.38,88264,324.77,1737579600000,5026478.0,323.5074
2025-01-22,JNJ,145.27,145.47,142.11,212859,144,1737579600000,16834747.0,144.0296
2025-01-22,HD,410.1,417.55,409.33,75492,417.55,1737579600000,3581351.0,411.2159
2025-01-22,DIS,108.81,109.55,108.23,103714,109.55,1737579600000,8781705.0,108.9031
2025-01-22,HON,223.09,224.54,222.64,47304,224,1737579600000,2972518.0,223.2608
2025-01-23,CAT,406.4,409.59,397.27,62878,397.37,1737666000000,2587401.0,406.2347
2025-01-23,AMZN,235.42,235.52,231.51,365153,234.1,1737666000000,26404364.0,234.2435
2025-01-23,AMGN,277.88,278,272.32,38097,273.44,1737666000000,2496017.0,275.9313
2025-01-23,NKE,74.29,74.5,72.37,103344,73.34,1737666000000,10677448.0,73.7038
2025-01-23,NVDA,147.22,147.23,143.72,1198400,145.05,1737666000000,155909592.0,145.8489
2025-01-23,MSFT,446.71,446.75,441.5048,281368,442,1737666000000,18376270.0,444.9193
2025-01-23,CRM,334.66,335.46,329.6,83861,332.33,1737666000000,4355877.0,333.5543
2025-01-23,AAPL,223.66,227.03,222.3,619806,224.74,1737666000000,60234760.0,224.1093
2025-01-23,PG,166.15,166.48,163.32,99861,163.88,1737666000000,7614308.0,165.4627
2025-01-23,INTC,21.57,21.75,21.35,195925,21.69,1737666000000,55778156.0,21.5016
2025-01-23,KO,61.53,61.98,61.37,131818,61.8,1737666000000,16528423.0,61.6742
2025-01-23,CSCO,62.23,62.315,61.3801,95664,61.8,1737666000000,14212046.0,62.0354
2025-01-23,WMT,93.81,93.81,92.32,132683,92.96,1737666000000,14198438.0,93.1196
2025-01-23,UNH,529.77,531.48,519.32,94818,527.87,1737666000000,4580802.0,527.9844
2025-01-23,SHW,361.11,361.64,355.99,24643,358.6,1737666000000,800048,360.2229
2025-01-23,VZ,39.18,39.4,39.08,114574,39.24,1737666000000,25153547.0,39.2157
2025-01-23,AXP,325.87,326.275,321.9903,78653,323.55,1737666000000,3935820.0,324.6628
2025-01-23,IBM,226.04,226.04,223.15,58942,223.94,1737666000000,3619651.0,225.3322
2025-01-23,HON,225.66,226.07,222.75,51784,223.45,1737666000000,3036822.0,225.2176
2025-01-23,BA,178.5,178.6699,173.75,99981,174.01,1737666000000,7097348.0,177.1871
2025-01-23,V,328.21,328.51,323.57,91014,323.76,1737666000000,5297085.0,327.159
2025-01-23,CVX,156.01,157.94,155.62,97357,157.63,1737666000000,5979808.0,156.4568
2025-01-23,MRK,96.63,97.155,95.22,101285,96.11,1737666000000,11522811.0,96.4316
2025-01-23,DIS,111.04,111.07,108.49,93082,108.5,1737666000000,7608265.0,110.2718
2025-01-23,MCD,284.43,285,280.6501,53736,280.75,1737666000000,2279408.0,283.5196
2025-01-23,TRV,241.51,244.705,240.36,30437,243.75,1737666000000,1478518.0,241.8933
2025-01-23,GS,639.5,645.5381,634.4922,65132,634.92,1737666000000,2582717.0,640.1759
2025-01-23,MMM,149.63,150.46,148.4103,58368,149.45,1737666000000,4439380.0,149.6431
2025-01-23,JNJ,146.64,147.91,144.8144,124462,145.44,1737666000000,10506361.0,146.6925
2025-01-23,JPM,265.95,266.8599,263.81,121371,264.69,1737666000000,10749681.0,265.3067
2025-01-23,HD,414.39,414.69,408.75,74946,411.57,1737666000000,3840275.0,412.8158
2025-01-24,INTC,20.83,21.41,20.75,232413,21.36,1737752400000,66300614.0,20.9466
2025-01-24,PG,164.12,165.91,163.2,87282,165.91,1737752400000,6199939.0,164.1559
2025-01-24,AMGN,275.42,277.3625,273.5,36466,276.26,1737752400000,2008793.0,275.6135
2025-01-24,CSCO,62.23,62.2899,61.86,83238,62.06,1737752400000,17232945.0,62.1163
2025-01-24,MCD,285.46,286.85,283.28,48099,284.505,1737752400000,2523397.0,285.4726
2025-01-24,KO,61.92,62.01,61.435,152687,61.72,1737752400000,19244604.0,61.7239
2025-01-24,UNH,532.51,534.63,524.51,75574,528.11,1737752400000,3671163.0,531.5653
2025-01-24,MRK,95.55,97.1,95.405,123370,96.79,1737752400000,12244790.0,95.8449
2025-01-24,AAPL,222.78,225.63,221.41,579473,224.78,1737752400000,54697907.0,223.1447
2025-01-24,MSFT,444.06,446.65,441.4,269540,445.16,1737752400000,15549453.0,444.0559
2025-01-24,AMZN,234.85,236.4,232.93,349377,234.5,1737752400000,25840738.0,234.4578
2025-01-24,NVDA,142.62,148.97,141.88,1737314,148.37,1737752400000,234644435.0,144.4259
2025-01-24,NKE,73.57,74.25,73.25,94525,74.07,1737752400000,8106651.0,73.6786
2025-01-24,CVX,155.65,157.47,155.2701,99663,156.46,1737752400000,8002338.0,155.9912
2025-01-24,CRM,333.88,338.65,331.785,68913,336.3,1737752400000,3299074.0,334.4899
2025-01-24,V,330.2,331.085,327.805,82443,328.02,1737752400000,4327755.0,330.0194
2025-01-24,DIS,112.16,113.39,110.63,104519,111.155,1737752400000,8304478.0,112.3954
2025-01-24,BA,176.06,180.43,174.365,111244,176,1737752400000,9287427.0,177.2149
2025-01-24,MMM,149.43,150.1,148.4012,50448,148.9,1737752400000,4858639.0,149.5812
2025-01-24,JNJ,146.82,147.631,146.383,113561,146.805,1737752400000,9887682.0,146.8309
2025-01-24,TRV,241.86,244.14,240.645,29487,244.09,1737752400000,1282090.0,241.621
2025-01-24,CAT,407.63,409.4,405.28,42948,405.73,1737752400000,1938183.0,407.359
2025-01-24,JPM,264.84,267.1,263.01,107840,263.69,1737752400000,7666261.0,264.8367
2025-01-24,GS,636.9,640.6,628.9599,82142,630,1737752400000,3183456.0,636.4863
2025-01-24,SHW,360.15,366.2814,358.69,30226,363.01,1737752400000,1335392.0,361.4484
2025-01-24,VZ,39.54,40.68,39.37,194190,40.11,1737752400000,37123879.0,39.7402
2025-01-24,HON,221.51,227.15,221.28,62250,225,1737752400000,6332908.0,224.072
2025-01-24,WMT,94.76,95.01,93.455,148777,93.54,1737752400000,14973773.0,94.6399
2025-01-24,IBM,224.8,226.8104,223.8,50700,225.27,1737752400000,3233293.0,225.1654
2025-01-24,HD,414.5,415.01,410.755,54753,414.09,1737752400000,2370116.0,414.1587
2025-01-24,AXP,321.34,324.47,313.73,121228,324.4,1737752400000,6260113.0,318.5446
2025-01-27,AMZN,235.42,235.61,225.86,661486,226.21,1738011600000,49428332.0,231.8188
2025-01-27,KO,63.87,64.18,62.473,199570,62.87,1738011600000,20742915.0,63.5087
2025-01-27,JPM,265.85,265.97,262.26,121658,264.17,1738011600000,7522258.0,264.6693
2025-01-27,MCD,293.09,293.43,285.81,79723,286.605,1738011600000,4343019.0,290.0904
2025-01-27,AAPL,229.86,232.15,223.98,1008209,224.02,1738011600000,94863418.0,228.8379
2025-01-27,MMM,151.52,152,148.91,63863,149,1738011600000,4929615.0,150.6795
2025-01-27,INTC,20.29,21.06,20.14,352233,20.81,1738011600000,83582097.0,20.478
2025-01-27,MSFT,434.56,435.2,423.5,646790,424.01,1738011600000,35636555.0,430.0458
2025-01-27,NVDA,118.42,128.4,116.7,7844390,124.8,1738011600000,817690876.0,121.4207
2025-01-27,DIS,113.34,114.08,111.46,126391,111.68,1738011600000,10176938.0,113.2717
2025-01-27,CSCO,59.08,61.46,58.76,232702,61.39,1738011600000,33730340.0,59.2788
2025-01-27,JNJ,152.89,153.45,148,184980,148.45,1738011600000,15152314.0,151.8071
2025-01-27,UNH,543.52,551.905,539.98,99616,539.98,1738011600000,4262959.0,544.5315
2025-01-27,V,334.54,335.49,328.05,122019,330,1738011600000,6636541.0,333.4368
2025-01-27,CRM,347.1,353.15,330.5,242519,332.36,1738011600000,15661109.0,345.8519
2025-01-27,AMGN,282.95,283.225,276.18,64009,277.37,1738011600000,3493163.0,280.8547
2025-01-27,PG,169.66,169.94,166.11,119007,166.72,1738011600000,9170829.0,168.5554
2025-01-27,WMT,97.4,97.46,94.82,205395,95.9,1738011600000,18880614.0,96.4547
2025-01-27,TRV,251.01,251.24,243.47,35741,244.19,1738011600000,1721907.0,249.2382
2025-01-27,SHW,364.17,364.7,357.16,31490,360.02,1738011600000,1270520.0,362.4009
2025-01-27,NKE,75.58,75.85,73.42,132319,73.44,1738011600000,11665384.0,75.2496
2025-01-27,VZ,40.64,40.805,40.05,182244,40.15,1738011600000,35520268.0,40.5056
2025-01-27,HD,424.87,426.1859,414,84334,414.9,1738011600000,3699202.0,422.1171
2025-01-27,MRK,97.94,98.62,95.98,158437,96.63,1738011600000,15093381.0,97.6532
2025-01-27,BA,175.16,178.18,174.4,102975,175.55,1738011600000,7148613.0,175.7444
2025-01-27,CAT,394.98,399.54,389.92,73819,397.19,1738011600000,2964352.0,394.0128
2025-01-27,IBM,224.13,224.3,219.84,74772,222.19,1738011600000,4898355.0,223.2287
2025-01-27,GS,633.28,635.705,624.46,74726,625,1738011600000,3351650.0,631.079
2025-01-27,HON,225.71,225.87,220.1,63722,220.25,1738011600000,3111027.0,224.25
2025-01-27,CVX,157.23,157.8899,155.52,113996,156.33,1738011600000,7140991.0,156.8833
2025-01-27,AXP,316.42,318.83,311.8386,75252,318.13,1738011600000,3099121.0,315.6449
2025-01-28,NKE,74.39,75.6,74.16,95329,75.325,1738098000000,8694418.0,74.7415
2025-01-28,AMZN,238.15,241.77,233.98,542344,234.29,1738098000000,41587188.0,238.6365
2025-01-28,AMGN,280.3,283.5,279.97,49762,280.13,1738098000000,2735636.0,281.0572
2025-01-28,INTC,19.8,20.342,19.74,248677,20.34,1738098000000,73068525.0,19.8853
2025-01-28,CSCO,59.43,59.56,58.92,131504,59.02,1738098000000,25473316.0,59.3301
2025-01-28,AXP,317.04,317.87,310.72,56372,316.64,1738098000000,2431418.0,315.8746
2025-01-28,BA,177.78,188.48,174.02,272738,181.31,1738098000000,22768851.0,182.0057
2025-01-28,MSFT,447.2,448.38,431.38,419472,434.6,1738098000000,23487653.0,443.6582
2025-01-28,AAPL,238.26,240.19,230.81,788816,230.85,1738098000000,75682044.0,237.4839
2025-01-28,NVDA,128.99,129,116.25,4800275,121.81,1738098000000,579493750.0,123.722
2025-01-28,DIS,112.14,112.96,111.56,92254,112.845,1738098000000,6516763.0,112.2144
2025-01-28,CRM,359.95,367.09,350.455,210946,354.77,1738098000000,12099293.0,361.023
2025-01-28,WMT,97.29,97.84,96.7251,150169,97.23,1738098000000,14641621.0,97.3508
2025-01-28,PG,166.19,169.59,166.11,89896,168.91,1738098000000,6716387.0,167.0463
2025-01-28,GS,637.8,639.08,631.81,52941,632.2,1738098000000,2338364.0,636.6566
2025-01-28,JNJ,150.38,152.97,150.3,133564,152.66,1738098000000,10320613.0,150.996
2025-01-28,KO,62.36,64.04,62.28,154564,63.51,1738098000000,14956031.0,62.8736
2025-01-28,CAT,390.29,396.88,386.48,50302,394.04,1738098000000,1788939.0,390.1238
2025-01-28,HD,418.83,423.24,416.7,65320,423.24,1738098000000,2818648.0,419.0529
2025-01-28,MCD,291.15,294.49,290,67453,292.4,1738098000000,3180370.0,291.7848
2025-01-28,MMM,151.4,152.96,149.7901,62807,151.32,1738098000000,4286762.0,151.0956
2025-01-28,JPM,267.14,267.33,264.8301,99658,265.85,1738098000000,7375391.0,266.3995
2025-01-28,CVX,156.21,158.92,155.1838,103937,157.71,1738098000000,6425353.0,156.3011
2025-01-28,VZ,40.4,40.805,40.355,120406,40.6,1738098000000,21031887.0,40.5119
2025-01-28,IBM,225.66,225.77,221.77,61416,224.32,1738098000000,4485429.0,225.0066
2025-01-28,V,334.48,337.83,332.89,102748,334.67,1738098000000,5999623.0,335.6916
2025-01-28,TRV,248.43,252.1525,247.89,24891,251.73,1738098000000,1217575.0,249.2025
2025-01-28,HON,220.7,224.72,220.17,52487,224.72,1738098000000,3599491.0,221.0479
2025-01-28,UNH,542.48,546.5,537.8362,76109,543.01,1738098000000,3162659.0,542.0494
2025-01-28,MRK,97.45,98.88,96.59,131213,97.35,1738098000000,12840948.0,97.4658
2025-01-28,SHW,364.17,365.27,359.375,35623,363.48,1738098000000,1338849.0,362.7078
2025-01-29,MSFT,442.33,446.88,440.4,466063,446.69,1738184400000,23581370.0,439.3597
2025-01-29,BA,173.66,182.55,170.65,158774,179.125,1738184400000,12263458.0,174.2604
2025-01-29,AAPL,239.36,239.855,234.01,515212,234.12,1738184400000,45475767.0,237.4858
2025-01-29,WMT,97.5,98.17,97.22,131023,97.425,1738184400000,11261444.0,97.6591
2025-01-29,AMZN,237.07,240.39,236.15,384888,239.015,1738184400000,26088785.0,237.4141
2025-01-29,AMGN,281.68,283.0399,279.31,41517,280.03,1738184400000,2454874.0,281.3236
2025-01-29,CSCO,59.55,60.5363,59.51,115659,59.95,1738184400000,17925289.0,59.7729
2025-01-29,NVDA,123.7,126.89,120.05,3656019,126.5,1738184400000,466646840.0,123.3641
2025-01-29,CAT,393.23,399.36,391.12,62904,391.94,1738184400000,2675819.0,395.0564
2025-01-29,MMM,151.54,152.78,150.64,55672,151.5,1738184400000,3996082.0,151.7279
2025-01-29,VZ,40.28,40.88,40.05,121802,40.82,1738184400000,24238081.0,40.3122
2025-01-29,INTC,19.75,20.08,19.66,209936,19.87,1738184400000,86506821.0,19.8033
2025-01-29,CRM,354,360.18,351.5,121364,358.76,1738184400000,6266724.0,353.8835
2025-01-29,DIS,113.19,114.3844,112.76,89188,113.495,1738184400000,7607068.0,113.4248
2025-01-29,MCD,290.11,293.14,290,51493,291.38,1738184400000,2358272.0,291.1948
2025-01-29,AXP,315.25,319.48,314.14,47069,316.63,1738184400000,2155365.0,315.8855
2025-01-29,UNH,538.1,543.4752,534.01,62586,541.73,1738184400000,2737638.0,538.3776
2025-01-29,TRV,249.52,251.79,247,30458,247.61,1738184400000,1611376.0,250.3794
2025-01-29,GS,637.38,649,636.41,53975,637,1738184400000,1918882.0,640.9858
2025-01-29,IBM,228.63,229.47,223.73,118670,225.62,1738184400000,7079804.0,230.4744
